AccX,AccY,AccZ,Act
-0.939941406,0.038330078,-0.526855469,4
-0.939941406,0.038330078,-0.526855469,4
-0.974609375,0.070800781,0.140136719,4
-0.974609375,0.070800781,0.140136719,4
-0.974609375,0.070800781,0.140136719,4
-1.008056641,0.057128906,-0.188476563,4
-1.008056641,0.057128906,-0.188476563,4
-1.008056641,0.057128906,-0.188476563,4
-1.008056641,0.057128906,-0.188476563,4
-0.841552734,0.040283203,-0.571777344,1
-0.841552734,0.040283203,-0.571777344,1
-0.841552734,0.040283203,-0.571777344,1
-0.960205078,0.088623047,-0.178710938,1
-0.960205078,0.088623047,-0.178710938,1
-0.960205078,0.088623047,-0.178710938,1
-0.935546875,0.107666016,-0.270507813,1
-0.935546875,0.107666016,-0.270507813,1
-0.935546875,0.107666016,-0.270507813,1
-0.935546875,0.107666016,-0.270507813,1
-0.761474609,0.031005859,-0.555908203,4
-0.761474609,0.031005859,-0.555908203,4
-0.761474609,0.031005859,-0.555908203,4
-0.968505859,0.032958984,-0.164550781,4
-0.968505859,0.032958984,-0.164550781,4
-0.968505859,0.032958984,-0.164550781,4
-0.971435547,0.077636719,0.157470703,4
-0.971435547,0.077636719,0.157470703,4
-0.971435547,0.077636719,0.157470703,4
-0.971435547,0.077636719,0.157470703,4
-0.961914063,0.028076172,-0.325439453,4
-0.961914063,0.028076172,-0.325439453,4
-0.961914063,0.028076172,-0.325439453,4
-0.858642578,-0.007568359,-0.546630859,1
-0.858642578,-0.007568359,-0.546630859,1
-0.858642578,-0.007568359,-0.546630859,1
-0.961181641,0.107177734,-0.099609375,1
-0.961181641,0.107177734,-0.099609375,1
-0.961181641,0.107177734,-0.099609375,1
-0.961181641,0.107177734,-0.099609375,1
-0.971435547,0.102539063,-0.176513672,1
-0.971435547,0.102539063,-0.176513672,1
-0.971435547,0.102539063,-0.176513672,1
-0.802001953,-0.001708984,-0.579101563,4
-0.802001953,-0.001708984,-0.579101563,4
-0.802001953,-0.001708984,-0.579101563,4
-0.972167969,0.015136719,-0.205810547,4
-0.972167969,0.015136719,-0.205810547,4
-0.972167969,0.015136719,-0.205810547,4
-0.972167969,0.015136719,-0.205810547,4
-0.984863281,0.070800781,0.104248047,4
-0.984863281,0.070800781,0.104248047,4
-0.984863281,0.070800781,0.104248047,4
-0.952636719,0.006835938,-0.499511719,4
-0.952636719,0.006835938,-0.499511719,4
-0.952636719,0.006835938,-0.499511719,4
-0.8203125,0.054199219,-0.667480469,1
-0.8203125,0.054199219,-0.667480469,1
-0.8203125,0.054199219,-0.667480469,1
-0.935058594,0.102783203,-0.165527344,1
-0.935058594,0.102783203,-0.165527344,1
-0.935058594,0.102783203,-0.165527344,1
-0.935058594,0.102783203,-0.165527344,1
-0.960205078,0.086669922,-0.251708984,1
-0.960205078,0.086669922,-0.251708984,1
-0.960205078,0.086669922,-0.251708984,1
-0.867919922,0.021484375,-0.499267578,4
-0.867919922,0.021484375,-0.499267578,4
-0.867919922,0.021484375,-0.499267578,4
-0.884521484,-0.055908203,-0.583496094,4
-0.884521484,-0.055908203,-0.583496094,4
-0.884521484,-0.055908203,-0.583496094,4
-0.884521484,-0.055908203,-0.583496094,4
-0.971435547,0.063720703,0.146240234,4
-0.971435547,0.063720703,0.146240234,4
-0.971435547,0.063720703,0.146240234,4
-0.991699219,0.040039063,-0.045410156,4
-0.991699219,0.040039063,-0.045410156,4
-0.991699219,0.040039063,-0.045410156,4
-0.84765625,-0.044433594,-0.688232422,1
-0.84765625,-0.044433594,-0.688232422,1
-0.84765625,-0.044433594,-0.688232422,1
-0.84765625,-0.044433594,-0.688232422,1
-0.931884766,0.063476563,-0.259277344,1
-0.931884766,0.063476563,-0.259277344,1
-0.931884766,0.063476563,-0.259277344,1
-0.977294922,0.072021484,-0.200439453,1
-0.977294922,0.072021484,-0.200439453,1
-0.977294922,0.072021484,-0.200439453,1
-0.925537109,0.043457031,-0.412353516,1
-0.925537109,0.043457031,-0.412353516,1
-0.925537109,0.043457031,-0.412353516,1
-0.925537109,0.043457031,-0.412353516,1
-0.7890625,-0.022705078,-0.665527344,4
-0.7890625,-0.022705078,-0.665527344,4
-0.7890625,-0.022705078,-0.665527344,4
-0.979980469,0.072021484,0.021484375,4
-0.979980469,0.072021484,0.021484375,4
-0.979980469,0.072021484,0.021484375,4
-0.965820313,0.06640625,0.166503906,4
-0.965820313,0.06640625,0.166503906,4
-0.965820313,0.06640625,0.166503906,4
-0.971435547,0.009277344,-0.265380859,4
-0.971435547,0.009277344,-0.265380859,4
-0.971435547,0.009277344,-0.265380859,4
-0.971435547,0.009277344,-0.265380859,4
-0.756347656,-0.028564453,-0.681884766,1
-0.756347656,-0.028564453,-0.681884766,1
-0.756347656,-0.028564453,-0.681884766,1
-0.862060547,0.057861328,-0.447753906,1
-0.862060547,0.057861328,-0.447753906,1
-0.862060547,0.057861328,-0.447753906,1
-0.936035156,0.053955078,-0.235595703,1
-0.936035156,0.053955078,-0.235595703,1
-0.936035156,0.053955078,-0.235595703,1
-0.936035156,0.053955078,-0.235595703,1
-0.792480469,0.065917969,-0.512939453,4
-0.792480469,0.065917969,-0.512939453,4
-0.792480469,0.065917969,-0.512939453,4
-0.802978516,-0.022216797,-0.620117188,4
-0.802978516,-0.022216797,-0.620117188,4
-0.802978516,-0.022216797,-0.620117188,4
-0.978027344,0.040039063,0.002685547,4
-0.978027344,0.040039063,0.002685547,4
-0.978027344,0.040039063,0.002685547,4
-0.978027344,0.040039063,0.002685547,4
-0.982910156,0.066650391,0.009521484,4
-0.982910156,0.066650391,0.009521484,4
-0.982910156,0.066650391,0.009521484,4
-0.897216797,-0.027587891,-0.599609375,1
-0.897216797,-0.027587891,-0.599609375,1
-0.897216797,-0.027587891,-0.599609375,1
-0.857666016,0.034912109,-0.4921875,1
-0.857666016,0.034912109,-0.4921875,1
-0.857666016,0.034912109,-0.4921875,1
-0.857666016,0.034912109,-0.4921875,1
-0.977539063,0.116210938,-0.223144531,1
-0.977539063,0.116210938,-0.223144531,1
-0.977539063,0.116210938,-0.223144531,1
-0.931396484,0.057617188,-0.294921875,4
-0.931396484,0.057617188,-0.294921875,4
-0.931396484,0.057617188,-0.294921875,4
-0.796875,0.031005859,-0.594970703,4
-0.796875,0.031005859,-0.594970703,4
-0.796875,0.031005859,-0.594970703,4
-0.95703125,0.011230469,-0.228027344,4
-0.95703125,0.011230469,-0.228027344,4
-0.95703125,0.011230469,-0.228027344,4
-0.95703125,0.011230469,-0.228027344,4
-0.984130859,0.068847656,0.025390625,4
-0.984130859,0.068847656,0.025390625,4
-0.984130859,0.068847656,0.025390625,4
-0.937255859,-0.048828125,-0.568603516,1
-0.937255859,-0.048828125,-0.568603516,1
-0.937255859,-0.048828125,-0.568603516,1
-0.860351563,0.03125,-0.460693359,1
-0.860351563,0.03125,-0.460693359,1
-0.860351563,0.03125,-0.460693359,1
-0.971191406,0.113037109,-0.091308594,1
-0.971191406,0.113037109,-0.091308594,1
-0.971191406,0.113037109,-0.091308594,1
-0.971191406,0.113037109,-0.091308594,1
-0.981933594,0.099609375,-0.154785156,1
0,0,0,0
-0.986816406,-0.010009766,-0.127685547,1
-0.986816406,-0.010009766,-0.127685547,1
-0.986816406,-0.010009766,-0.127685547,1
-0.986816406,-0.010009766,-0.127685547,1
-0.969726563,-0.005615234,-0.149902344,1
-0.969726563,-0.005615234,-0.149902344,1
-0.969726563,-0.005615234,-0.149902344,1
-0.991699219,-0.047607422,-0.211425781,1
-0.991699219,-0.047607422,-0.211425781,1
-0.991699219,-0.047607422,-0.211425781,4
-0.731445313,-0.064453125,-0.608886719,4
-0.731445313,-0.064453125,-0.608886719,4
-0.731445313,-0.064453125,-0.608886719,4
-0.731445313,-0.064453125,-0.608886719,4
-0.997314453,-0.024414063,0.023925781,4
-0.997314453,-0.024414063,0.023925781,4
-0.997314453,-0.024414063,0.023925781,4
-0.978027344,0.000488281,0.108642578,4
-0.978027344,0.000488281,0.108642578,4
-0.978027344,0.000488281,0.108642578,4
-1.070068359,-0.023681641,-0.470214844,4
-1.070068359,-0.023681641,-0.470214844,4
-1.070068359,-0.023681641,-0.470214844,4
-1.070068359,-0.023681641,-0.470214844,4
-0.946777344,-0.026855469,-0.249511719,1
-0.946777344,-0.026855469,-0.249511719,1
-0.946777344,-0.026855469,-0.249511719,1
-0.917480469,-0.055175781,-0.342529297,1
-0.917480469,-0.055175781,-0.342529297,1
-0.917480469,-0.055175781,-0.342529297,1
-0.792480469,-0.055419922,-0.523925781,1
-0.792480469,-0.055419922,-0.523925781,1
-0.792480469,-0.055419922,-0.523925781,1
-0.792480469,-0.055419922,-0.523925781,1
-0.979736328,-0.011962891,0.047363281,1
-0.979736328,-0.011962891,0.047363281,1
-0.979736328,-0.011962891,0.047363281,1
-0.979248047,-0.000976563,0.046386719,1
-0.979248047,-0.000976563,0.046386719,1
-0.979248047,-0.000976563,0.046386719,1
-0.99609375,-0.122558594,-0.635742188,1
-0.99609375,-0.122558594,-0.635742188,1
-0.99609375,-0.122558594,-0.635742188,1
-0.957275391,-0.020263672,-0.215332031,1
-0.957275391,-0.020263672,-0.215332031,1
-0.957275391,-0.020263672,-0.215332031,1
-0.957275391,-0.020263672,-0.215332031,1
-0.951416016,-0.041992188,-0.243896484,1
-0.951416016,-0.041992188,-0.243896484,1
-0.951416016,-0.041992188,-0.243896484,1
-0.826904297,-0.0625,-0.527099609,4
-0.826904297,-0.0625,-0.527099609,4
-0.826904297,-0.0625,-0.527099609,4
-1.16015625,-0.179931641,-0.505371094,4
-1.16015625,-0.179931641,-0.505371094,4
-1.16015625,-0.179931641,-0.505371094,4
-1.16015625,-0.179931641,-0.505371094,4
-0.98046875,-0.005859375,0.108154297,4
-0.98046875,-0.005859375,0.108154297,4
-0.98046875,-0.005859375,0.108154297,4
-0.983154297,-0.012939453,0.098388672,4
-0.983154297,-0.012939453,0.098388672,4
-0.983154297,-0.012939453,0.098388672,4
-0.946533203,-0.100097656,-0.315185547,4
-0.946533203,-0.100097656,-0.315185547,4
-0.946533203,-0.100097656,-0.315185547,4
-0.872070313,-0.060302734,-0.433349609,1
-0.872070313,-0.060302734,-0.433349609,1
-0.872070313,-0.060302734,-0.433349609,1
-0.872070313,-0.060302734,-0.433349609,1
-0.959472656,-0.013671875,-0.262695313,1
-0.959472656,-0.013671875,-0.262695313,1
-0.959472656,-0.013671875,-0.262695313,1
-0.956298828,-0.037353516,-0.265380859,1
-0.956298828,-0.037353516,-0.265380859,1
-0.956298828,-0.037353516,-0.265380859,1
-0.823242188,-0.061279297,-0.578857422,4
-0.823242188,-0.061279297,-0.578857422,4
-0.823242188,-0.061279297,-0.578857422,4
-0.823242188,-0.061279297,-0.578857422,4
-0.991210938,-0.044433594,-0.174072266,4
-0.991210938,-0.044433594,-0.174072266,4
-0.991210938,-0.044433594,-0.174072266,4
-0.987548828,0.003417969,0.052734375,4
-0.987548828,0.003417969,0.052734375,4
-0.987548828,0.003417969,0.052734375,4
-0.983886719,-0.010009766,0.069091797,4
-0.983886719,-0.010009766,0.069091797,4
-0.983886719,-0.010009766,0.069091797,4
-0.983886719,-0.010009766,0.069091797,4
-0.984619141,-0.00390625,-0.082763672,4
-0.984619141,-0.00390625,-0.082763672,4
-0.984619141,-0.00390625,-0.082763672,4
-0.799804688,0.115966797,-0.543212891,1
-0.799804688,0.115966797,-0.543212891,1
-0.799804688,0.115966797,-0.543212891,1
-0.962890625,0.004394531,-0.226074219,1
-0.962890625,0.004394531,-0.226074219,1
-0.962890625,0.004394531,-0.226074219,1
-0.962890625,0.004394531,-0.226074219,1
-0.968505859,-0.01953125,-0.220947266,1
-0.968505859,-0.01953125,-0.220947266,1
-0.968505859,-0.01953125,-0.220947266,1
-0.772460938,-0.054199219,-0.454833984,4
-0.772460938,-0.054199219,-0.454833984,4
-0.772460938,-0.054199219,-0.454833984,4
-0.804199219,-0.134277344,-0.524658203,4
-0.804199219,-0.134277344,-0.524658203,4
-0.804199219,-0.134277344,-0.524658203,4
-0.804199219,-0.134277344,-0.524658203,4
-0.991455078,-0.011474609,0.007568359,4
-0.991455078,-0.011474609,0.007568359,4
-0.991455078,-0.011474609,0.007568359,4
-0.987304688,0.003173828,0.044677734,4
-0.987304688,0.003173828,0.044677734,4
-0.987304688,0.003173828,0.044677734,4
-0.975585938,-0.018798828,-0.035644531,4
-0.975585938,-0.018798828,-0.035644531,4
-0.975585938,-0.018798828,-0.035644531,4
-0.778808594,-0.059326172,-0.550292969,1
-0.778808594,-0.059326172,-0.550292969,1
-0.778808594,-0.059326172,-0.550292969,1
-0.959960938,0.000976563,-0.260009766,1
-0.959960938,0.000976563,-0.260009766,1
-0.959960938,0.000976563,-0.260009766,1
-0.959960938,0.000976563,-0.260009766,1
-0.959716797,-0.012695313,-0.256591797,1
-0.959716797,-0.012695313,-0.256591797,1
-0.959716797,-0.012695313,-0.256591797,1
-0.943359375,-0.016113281,-0.356201172,1
-0.943359375,-0.016113281,-0.356201172,1
-0.943359375,-0.016113281,-0.356201172,1
-0.753417969,-0.11328125,-0.549072266,4
-0.753417969,-0.11328125,-0.549072266,4
-0.753417969,-0.11328125,-0.549072266,4
-0.753417969,-0.11328125,-0.549072266,4
-0.954589844,-0.017822266,-0.126220703,4
-0.954589844,-0.017822266,-0.126220703,4
-0.954589844,-0.017822266,-0.126220703,4
-0.987792969,0.021728516,0.033447266,4
-0.987792969,0.021728516,0.033447266,4
-0.987792969,0.021728516,0.033447266,4
-0.988037109,0.024169922,-0.010009766,4
-0.988037109,0.024169922,-0.010009766,4
-0.988037109,0.024169922,-0.010009766,4
-0.971923828,-0.185302734,-0.473144531,4
-0.971923828,-0.185302734,-0.473144531,4
-0.971923828,-0.185302734,-0.473144531,4
-0.971923828,-0.185302734,-0.473144531,4
-0.83203125,-0.053710938,-0.393798828,1
-0.83203125,-0.053710938,-0.393798828,1
-0.83203125,-0.053710938,-0.393798828,1
-0.970947266,-0.041015625,-0.227050781,1
-0.970947266,-0.041015625,-0.227050781,1
-0.970947266,-0.041015625,-0.227050781,1
-0.957275391,-0.029052734,-0.235351563,1
-0.957275391,-0.029052734,-0.235351563,1
-0.957275391,-0.029052734,-0.235351563,1
-0.957275391,-0.029052734,-0.235351563,1
-0.821289063,-0.104736328,-0.56640625,4
-0.821289063,-0.104736328,-0.56640625,4
-0.821289063,-0.104736328,-0.56640625,4
-0.931152344,-0.145507813,-0.445556641,4
-0.931152344,-0.145507813,-0.445556641,4
-0.931152344,-0.145507813,-0.445556641,4
-0.986083984,0.008544922,0.011230469,4
-0.986083984,0.008544922,0.011230469,4
-0.986083984,0.008544922,0.011230469,4
-0.986083984,0.008544922,0.011230469,4
-0.983886719,0.020507813,-0.003662109,4
-0.983886719,0.020507813,-0.003662109,4
-0.983886719,0.020507813,-0.003662109,4
-0.973876953,-0.102783203,-0.246582031,4
-0.973876953,-0.102783203,-0.246582031,4
-0.973876953,-0.102783203,-0.246582031,4
-0.805419922,-0.087158203,-0.647705078,1
-0.805419922,-0.087158203,-0.647705078,1
-0.805419922,-0.087158203,-0.647705078,1
-0.946289063,-0.032226563,-0.258056641,1
-0.946289063,-0.032226563,-0.258056641,1
-0.946289063,-0.032226563,-0.258056641,1
-0.946289063,-0.032226563,-0.258056641,1
-0.951660156,-0.023925781,-0.267333984,1
-0.951660156,-0.023925781,-0.267333984,1
-0.951660156,-0.023925781,-0.267333984,1
-0.953369141,-0.200927734,-0.545410156,1
-0.953369141,-0.200927734,-0.545410156,1
-0.953369141,-0.200927734,-0.545410156,1
-0.985351563,0.004150391,-0.042236328,1
-0.985351563,0.004150391,-0.042236328,1
-0.985351563,0.004150391,-0.042236328,1
-0.985351563,0.004150391,-0.042236328,1
-0.988525391,0.030517578,-0.051513672,1
-0.988525391,0.030517578,-0.051513672,1
-0.988525391,0.030517578,-0.051513672,1
0,0,0,0
-0.965576172,0.002685547,-0.2265625,1
-0.965576172,0.002685547,-0.2265625,1
-0.965576172,0.002685547,-0.2265625,1
-0.953369141,0.000244141,-0.248535156,1
-0.953369141,0.000244141,-0.248535156,1
-0.953369141,0.000244141,-0.248535156,1
-0.953369141,0.000244141,-0.248535156,1
-0.832519531,0.006103516,-0.513183594,4
-0.832519531,0.006103516,-0.513183594,4
-0.832519531,0.006103516,-0.513183594,4
-0.689453125,-0.141601563,-0.605957031,4
-0.689453125,-0.141601563,-0.605957031,4
-0.689453125,-0.141601563,-0.605957031,4
-0.974365234,0,-0.069335938,4
-0.974365234,0,-0.069335938,4
-0.974365234,0,-0.069335938,4
-0.974365234,0,-0.069335938,4
-0.984375,0.001953125,-0.037597656,4
-0.984375,0.001953125,-0.037597656,4
-0.984375,0.001953125,-0.037597656,4
-0.974609375,-0.033935547,-0.11328125,4
-0.974609375,-0.033935547,-0.11328125,4
-0.974609375,-0.033935547,-0.11328125,4
-0.747802734,-0.203369141,-0.694824219,1
-0.747802734,-0.203369141,-0.694824219,1
-0.747802734,-0.203369141,-0.694824219,1
-0.747802734,-0.203369141,-0.694824219,1
-0.720703125,-0.047851563,-0.563232422,1
-0.720703125,-0.047851563,-0.563232422,1
-0.720703125,-0.047851563,-0.563232422,1
-0.944580078,-0.045166016,-0.257568359,1
-0.944580078,-0.045166016,-0.257568359,1
-0.944580078,-0.045166016,-0.257568359,1
-0.956054688,-0.034912109,-0.270751953,1
-0.956054688,-0.034912109,-0.270751953,1
-0.956054688,-0.034912109,-0.270751953,1
-0.956054688,-0.034912109,-0.270751953,1
-0.907226563,-0.061767578,-0.401855469,1
-0.907226563,-0.061767578,-0.401855469,1
-0.907226563,-0.061767578,-0.401855469,1
-0.744873047,-0.032714844,-0.684570313,4
-0.744873047,-0.032714844,-0.684570313,4
-0.744873047,-0.032714844,-0.684570313,4
-0.768554688,-0.195800781,-0.721191406,4
-0.768554688,-0.195800781,-0.721191406,4
-0.768554688,-0.195800781,-0.721191406,4
-0.768554688,-0.195800781,-0.721191406,4
-0.992675781,-0.039794922,-0.051025391,4
-0.992675781,-0.039794922,-0.051025391,4
-0.992675781,-0.039794922,-0.051025391,4
-0.988037109,0.00390625,0.020507813,4
-0.988037109,0.00390625,0.020507813,4
-0.988037109,0.00390625,0.020507813,4
-0.983642578,-0.011474609,-0.026611328,4
-0.983642578,-0.011474609,-0.026611328,4
-0.983642578,-0.011474609,-0.026611328,4
-0.983642578,-0.011474609,-0.026611328,4
-0.944580078,-0.054199219,-0.233398438,4
-0.944580078,-0.054199219,-0.233398438,4
-0.944580078,-0.054199219,-0.233398438,4
-0.673828125,-0.125,-0.727783203,1
-0.673828125,-0.125,-0.727783203,1
-0.673828125,-0.125,-0.727783203,1
-0.827636719,0.003662109,-0.405273438,1
-0.827636719,0.003662109,-0.405273438,1
-0.827636719,0.003662109,-0.405273438,1
-0.827636719,0.003662109,-0.405273438,1
-0.948486328,-0.031738281,-0.321289063,1
-0.948486328,-0.031738281,-0.321289063,1
-0.948486328,-0.031738281,-0.321289063,1
-0.929931641,-0.031738281,-0.315673828,1
-0.929931641,-0.031738281,-0.315673828,1
-0.929931641,-0.031738281,-0.315673828,1
-0.919677734,-0.047363281,-0.407226563,1
-0.919677734,-0.047363281,-0.407226563,1
-0.919677734,-0.047363281,-0.407226563,1
-0.919677734,-0.047363281,-0.407226563,1
-0.679199219,-0.066650391,-0.711425781,4
-0.679199219,-0.066650391,-0.711425781,4
-0.679199219,-0.066650391,-0.711425781,4
-0.833496094,-0.225341797,-0.663818359,4
-0.833496094,-0.225341797,-0.663818359,4
-0.833496094,-0.225341797,-0.663818359,4
-0.989501953,-0.027587891,-0.034179688,4
-0.989501953,-0.027587891,-0.034179688,4
-0.989501953,-0.027587891,-0.034179688,4
-0.991699219,-0.003662109,-0.057617188,4
-0.991699219,-0.003662109,-0.057617188,4
-0.991699219,-0.003662109,-0.057617188,4
-0.991699219,-0.003662109,-0.057617188,4
-0.983154297,-0.022705078,-0.104492188,4
-0.983154297,-0.022705078,-0.104492188,4
-0.983154297,-0.022705078,-0.104492188,4
-0.823486328,-0.176269531,-0.580566406,1
-0.823486328,-0.176269531,-0.580566406,1
-0.823486328,-0.176269531,-0.580566406,1
-0.667236328,-0.003173828,-0.685546875,1
-0.667236328,-0.003173828,-0.685546875,1
-0.667236328,-0.003173828,-0.685546875,1
-0.667236328,-0.003173828,-0.685546875,1
-0.962890625,-0.029052734,-0.290039063,1
-0.962890625,-0.029052734,-0.290039063,1
-0.962890625,-0.029052734,-0.290039063,1
-0.945800781,-0.037353516,-0.303710938,1
-0.945800781,-0.037353516,-0.303710938,1
-0.945800781,-0.037353516,-0.303710938,1
-0.828857422,-0.070800781,-0.474853516,4
-0.828857422,-0.070800781,-0.474853516,4
-0.828857422,-0.070800781,-0.474853516,4
-0.650878906,-0.076416016,-0.730957031,4
-0.650878906,-0.076416016,-0.730957031,4
-0.650878906,-0.076416016,-0.730957031,4
-0.650878906,-0.076416016,-0.730957031,4
-0.903808594,-0.109619141,-0.310302734,4
-0.903808594,-0.109619141,-0.310302734,4
-0.903808594,-0.109619141,-0.310302734,4
-0.989990234,-0.009277344,-0.025390625,4
-0.989990234,-0.009277344,-0.025390625,4
-0.989990234,-0.009277344,-0.025390625,4
-1.003173828,-0.003662109,-0.045166016,4
-1.003173828,-0.003662109,-0.045166016,4
-1.003173828,-0.003662109,-0.045166016,4
-1.003173828,-0.003662109,-0.045166016,4
-0.984375,-0.038330078,-0.140136719,4
-0.984375,-0.038330078,-0.140136719,4
-0.984375,-0.038330078,-0.140136719,4
-0.853515625,-0.149414063,-0.542236328,1
-0.853515625,-0.149414063,-0.542236328,1
-0.853515625,-0.149414063,-0.542236328,1
-0.670410156,-0.069580078,-0.784912109,1
-0.670410156,-0.069580078,-0.784912109,1
-0.670410156,-0.069580078,-0.784912109,1
-0.670410156,-0.069580078,-0.784912109,1
-0.899414063,-0.048583984,-0.354003906,1
-0.899414063,-0.048583984,-0.354003906,1
-0.899414063,-0.048583984,-0.354003906,1
-0.934570313,-0.045410156,-0.322265625,1
-0.934570313,-0.045410156,-0.322265625,1
-0.934570313,-0.045410156,-0.322265625,1
-0.915283203,-0.023193359,-0.377685547,1
-0.915283203,-0.023193359,-0.377685547,1
-0.915283203,-0.023193359,-0.377685547,1
-0.690673828,-0.096923828,-0.695556641,4
-0.690673828,-0.096923828,-0.695556641,4
-0.690673828,-0.096923828,-0.695556641,4
-0.690673828,-0.096923828,-0.695556641,4
-0.737060547,-0.217773438,-0.640625,4
-0.737060547,-0.217773438,-0.640625,4
-0.737060547,-0.217773438,-0.640625,4
-0.977783203,-0.037109375,-0.097900391,4
-0.977783203,-0.037109375,-0.097900391,4
-0.977783203,-0.037109375,-0.097900391,4
-0.983154297,-0.033203125,-0.118408203,4
-0.983154297,-0.033203125,-0.118408203,4
-0.983154297,-0.033203125,-0.118408203,4
-0.983154297,-0.033203125,-0.118408203,4
-0.976806641,-0.042724609,-0.157714844,4
-0.976806641,-0.042724609,-0.157714844,4
-0.976806641,-0.042724609,-0.157714844,4
-0.909667969,-0.171875,-0.385498047,4
-0.909667969,-0.171875,-0.385498047,4
-0.909667969,-0.171875,-0.385498047,4
-0.673583984,-0.151855469,-0.780761719,1
-0.673583984,-0.151855469,-0.780761719,1
-0.673583984,-0.151855469,-0.780761719,1
-0.910400391,-0.059082031,-0.400634766,1
-0.910400391,-0.059082031,-0.400634766,1
-0.910400391,-0.059082031,-0.400634766,1
-0.910400391,-0.059082031,-0.400634766,1
-0.934814453,-0.047363281,-0.321533203,1
-0.934814453,-0.047363281,-0.321533203,1
-0.934814453,-0.047363281,-0.321533203,1
-0.894775391,-0.045898438,-0.391845703,4
-0.894775391,-0.045898438,-0.391845703,4
-0.894775391,-0.045898438,-0.391845703,4
-0.676025391,-0.100341797,-0.794189453,4
-0.676025391,-0.100341797,-0.794189453,4
-0.676025391,-0.100341797,-0.794189453,4
-0.676025391,-0.100341797,-0.794189453,4
-0.829589844,-0.153808594,-0.621337891,4
-0.829589844,-0.153808594,-0.621337891,4
-0.829589844,-0.153808594,-0.621337891,4
-0.98046875,-0.039306641,-0.100097656,4
-0.98046875,-0.039306641,-0.100097656,4
-0.98046875,-0.039306641,-0.100097656,4
-0.987304688,-0.023681641,-0.113037109,4
-0.987304688,-0.023681641,-0.113037109,4
-0.987304688,-0.023681641,-0.113037109,4
-0.987304688,-0.023681641,-0.113037109,4
-0.967773438,-0.091552734,-0.241455078,4
-0.967773438,-0.091552734,-0.241455078,4
-0.967773438,-0.091552734,-0.241455078,4
-0.592529297,-0.292236328,-0.767822266,1
-0.592529297,-0.292236328,-0.767822266,1
-0.592529297,-0.292236328,-0.767822266,1
-0.738037109,-0.060302734,-0.605712891,1
-0.738037109,-0.060302734,-0.605712891,1
-0.738037109,-0.060302734,-0.605712891,1
-0.953369141,-0.043945313,-0.325439453,1
-0.953369141,-0.043945313,-0.325439453,1
-0.953369141,-0.043945313,-0.325439453,1
-0.953369141,-0.043945313,-0.325439453,1
-0.926025391,-0.051757813,-0.340087891,1
-0.926025391,-0.051757813,-0.340087891,1
-0.926025391,-0.051757813,-0.340087891,1
-0.843261719,-0.038330078,-0.560302734,4
-0.843261719,-0.038330078,-0.560302734,4
-0.843261719,-0.038330078,-0.560302734,4
-0.748779297,-0.227783203,-0.777832031,4
-0.748779297,-0.227783203,-0.777832031,4
-0.748779297,-0.227783203,-0.777832031,4
-0.748779297,-0.227783203,-0.777832031,4
-0.989746094,-0.075439453,-0.121826172,4
-0.989746094,-0.075439453,-0.121826172,4
-0.989746094,-0.075439453,-0.121826172,4
-0.986083984,-0.042480469,-0.104492188,4
-0.986083984,-0.042480469,-0.104492188,4
-0.986083984,-0.042480469,-0.104492188,4
-0.975830078,-0.059082031,-0.140625,4
-0.975830078,-0.059082031,-0.140625,4
-0.975830078,-0.059082031,-0.140625,4
-0.821777344,-0.198242188,-0.566894531,1
-0.821777344,-0.198242188,-0.566894531,1
-0.821777344,-0.198242188,-0.566894531,1
-0.821777344,-0.198242188,-0.566894531,1
-0.765136719,-0.078369141,-0.622802734,1
-0.765136719,-0.078369141,-0.622802734,1
-0.765136719,-0.078369141,-0.622802734,1
-0.952148438,-0.052246094,-0.295654297,1
-0.952148438,-0.052246094,-0.295654297,1
-0.952148438,-0.052246094,-0.295654297,1
-0.952636719,-0.044189453,-0.303955078,1
-0.952636719,-0.044189453,-0.303955078,1
-0.952636719,-0.044189453,-0.303955078,1
-0.952636719,-0.044189453,-0.303955078,1
-0.92578125,-0.055419922,-0.351318359,1
-0.92578125,-0.055419922,-0.351318359,1
-0.92578125,-0.055419922,-0.351318359,1
-0.710449219,-0.064941406,-0.718017578,4
-0.710449219,-0.064941406,-0.718017578,4
-0.710449219,-0.064941406,-0.718017578,4
-0.711914063,-0.262451172,-0.748779297,4
-0.711914063,-0.262451172,-0.748779297,4
-0.711914063,-0.262451172,-0.748779297,4
-0.977294922,-0.062744141,-0.153564453,4
-0.977294922,-0.062744141,-0.153564453,4
-0.977294922,-0.062744141,-0.153564453,4
-0.977294922,-0.062744141,-0.153564453,4
-0.98046875,-0.057128906,-0.16015625,4
-0.98046875,-0.057128906,-0.16015625,4
-0.98046875,-0.057128906,-0.16015625,4
-0.962890625,-0.084716797,-0.184326172,4
-0.962890625,-0.084716797,-0.184326172,4
-0.962890625,-0.084716797,-0.184326172,4
-0.762695313,-0.287109375,-0.678710938,1
-0.762695313,-0.287109375,-0.678710938,1
-0.762695313,-0.287109375,-0.678710938,1
-0.762695313,-0.287109375,-0.678710938,1
-0.749023438,-0.05078125,-0.670654297,1
-0.749023438,-0.05078125,-0.670654297,1
-0.749023438,-0.05078125,-0.670654297,1
-0.945800781,-0.053710938,-0.315185547,1
-0.945800781,-0.053710938,-0.315185547,1
